record_id,timestamp,pond_id,day_of_cycle,hour_decimal,time_period,species,pond_volume_m3,stocking_density_kg_m3,biomass_kg,temperature_c,ph,dissolved_oxygen_mg_l,ammonia_mg_l,nitrite_mg_l,turbidity_ntu,feed_kg,aerator_command,aerator_status,aerator_fault,rainfall_mm,water_exchange_pct,sensor_quality_flag,fish_stress_event,risk_next_3h,dataset_split
AQUA-009387,2026-01-20 13:00,P04,16,13,afternoon,Nila,50,22.48,1124,29.85,7.56,5.77,0.301,0.229,40,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009388,2026-01-20 13:30,P04,16,13.5,afternoon,Nila,50,22.48,1124,30.06,7.58,5.85,0.289,0.236,44.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009389,2026-01-20 14:00,P04,16,14,afternoon,Nila,50,22.48,1124,30.16,7.65,5.85,0.291,0.232,42.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009390,2026-01-20 14:30,P04,16,14.5,afternoon,Nila,50,22.48,1124,30.22,7.56,5.89,0.305,0.232,41.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009391,2026-01-20 15:00,P04,16,15,afternoon,Nila,50,22.48,1124,29.98,7.47,6.09,0.301,0.239,40.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009392,2026-01-20 15:30,P04,16,15.5,afternoon,Nila,50,22.48,1124,30.19,7.55,5.78,0.293,0.244,46.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009393,2026-01-20 16:00,P04,16,16,afternoon,Nila,50,22.48,1124,30.16,7.51,6.01,0.276,0.238,44.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009394,2026-01-20 16:30,P04,16,16.5,afternoon,Nila,50,22.48,1124,29.97,7.54,5.91,0.246,0.247,42.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009395,2026-01-20 17:00,P04,16,17,afternoon,Nila,50,22.48,1124,29.82,7.45,6.02,0.263,0.236,48.7,11.03,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009396,2026-01-20 17:30,P04,16,17.5,afternoon,Nila,50,22.48,1124,29.9,7.54,5.93,0.291,0.241,48.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009397,2026-01-20 18:00,P04,16,18,night,Nila,50,22.48,1124,29.89,7.52,5.73,0.285,0.243,47.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009398,2026-01-20 18:30,P04,16,18.5,night,Nila,50,22.48,1124,29.44,7.41,5.56,0.304,0.23,49.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009399,2026-01-20 19:00,P04,16,19,night,Nila,50,22.48,1124,29.51,7.5,5.81,0.318,0.233,46.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009400,2026-01-20 19:30,P04,16,19.5,night,Nila,50,22.48,1124,29.2,7.39,5.46,0.303,0.236,43.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009401,2026-01-20 20:00,P04,16,20,night,Nila,50,22.48,1124,29.2,7.41,5.26,0.313,0.25,43.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009402,2026-01-20 20:30,P04,16,20.5,night,Nila,50,22.48,1124,28.56,7.37,5.23,0.327,0.251,44.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009403,2026-01-20 21:00,P04,16,21,night,Nila,50,22.48,1124,28.75,7.35,4.94,0.296,0.248,43.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009404,2026-01-20 21:30,P04,16,21.5,night,Nila,50,22.48,1124,28.5,7.38,4.93,0.312,0.25,46.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009405,2026-01-20 22:00,P04,16,22,night,Nila,50,22.48,1124,28.22,7.28,5.26,0.308,0.275,46.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009406,2026-01-20 22:30,P04,16,22.5,night,Nila,50,22.48,1124,28.06,7.27,5.39,0.339,0.265,44.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009407,2026-01-20 23:00,P04,16,23,night,Nila,50,22.48,1124,27.62,7.29,5.17,0.315,0.268,49.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009408,2026-01-20 23:30,P04,16,23.5,night,Nila,50,22.48,1124,27.65,7.21,4.87,0.318,0.253,46.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009409,2026-01-21 00:00,P04,17,0,dawn,Nila,50,22.67,1133.6,27.15,7.2,4.92,0.306,0.246,41.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009410,2026-01-21 00:30,P04,17,0.5,dawn,Nila,50,22.67,1133.6,27.21,7.2,4.91,0.329,0.269,46.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009411,2026-01-21 01:00,P04,17,1,dawn,Nila,50,22.67,1133.6,27.12,7.18,4.89,0.302,0.244,46.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009412,2026-01-21 01:30,P04,17,1.5,dawn,Nila,50,22.67,1133.6,26.79,7.15,4.87,0.304,0.252,43.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009413,2026-01-21 02:00,P04,17,2,dawn,Nila,50,22.67,1133.6,26.76,7.15,4.74,0.297,0.26,40.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009414,2026-01-21 02:30,P04,17,2.5,dawn,Nila,50,22.67,1133.6,27.04,7.12,4.68,0.335,0.259,43.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009415,2026-01-21 03:00,P04,17,3,dawn,Nila,50,22.67,1133.6,26.63,7.16,4.22,0.312,0.256,41.7,0,ON,OFF,1,0,0,OK,0,0,TRAIN
AQUA-009416,2026-01-21 03:30,P04,17,3.5,dawn,Nila,50,22.67,1133.6,26.84,7.19,4.17,0.316,0.235,41,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009417,2026-01-21 04:00,P04,17,4,dawn,Nila,50,22.67,1133.6,26.79,7.12,4.13,0.318,0.259,44.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009418,2026-01-21 04:30,P04,17,4.5,dawn,Nila,50,22.67,1133.6,26.98,7.21,4.2,0.322,0.246,45.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009419,2026-01-21 05:00,P04,17,5,dawn,Nila,50,22.67,1133.6,26.93,7.2,4.59,0.313,0.271,48.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009420,2026-01-21 05:30,P04,17,5.5,dawn,Nila,50,22.67,1133.6,26.88,7.18,4.71,0.315,0.249,43,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009421,2026-01-21 06:00,P04,17,6,morning,Nila,50,22.67,1133.6,27.07,7.18,4.26,0.318,0.25,45.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009422,2026-01-21 06:30,P04,17,6.5,morning,Nila,50,22.67,1133.6,27.39,7.22,4.74,0.334,0.248,49.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009423,2026-01-21 07:00,P04,17,7,morning,Nila,50,22.67,1133.6,27.58,7.19,4.93,0.336,0.269,48.4,13.86,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009424,2026-01-21 07:30,P04,17,7.5,morning,Nila,50,22.67,1133.6,27.72,7.29,4.37,0.366,0.258,49.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009425,2026-01-21 08:00,P04,17,8,morning,Nila,50,22.67,1133.6,28.04,7.33,5.13,0.344,0.235,44,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009426,2026-01-21 08:30,P04,17,8.5,morning,Nila,50,22.67,1133.6,28.17,7.35,4.86,0.344,0.254,44.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009427,2026-01-21 09:00,P04,17,9,morning,Nila,50,22.67,1133.6,28.39,7.4,4.81,0.323,0.25,42.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009428,2026-01-21 09:30,P04,17,9.5,morning,Nila,50,22.67,1133.6,28.5,7.39,4.88,0.334,0.24,48.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009429,2026-01-21 10:00,P04,17,10,morning,Nila,50,22.67,1133.6,28.71,7.33,5.12,0.352,0.233,43.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009430,2026-01-21 10:30,P04,17,10.5,morning,Nila,50,22.67,1133.6,28.96,7.44,5.31,0.349,0.243,47.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009431,2026-01-21 11:00,P04,17,11,morning,Nila,50,22.67,1133.6,29.45,7.42,5.44,0.342,0.243,43.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009432,2026-01-21 11:30,P04,17,11.5,morning,Nila,50,22.67,1133.6,29.3,7.36,5.45,0.338,0.235,46.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009433,2026-01-21 12:00,P04,17,12,afternoon,Nila,50,22.67,1133.6,29.59,7.52,5.23,0.326,0.236,45,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009434,2026-01-21 12:30,P04,17,12.5,afternoon,Nila,50,22.67,1133.6,29.49,7.51,5.46,0.337,0.231,43.4,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009435,2026-01-21 13:00,P04,17,13,afternoon,Nila,50,22.67,1133.6,29.64,7.41,5.76,0.318,0.224,46,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009436,2026-01-21 13:30,P04,17,13.5,afternoon,Nila,50,22.67,1133.6,30.03,7.49,5.74,0.333,0.248,46.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009437,2026-01-21 14:00,P04,17,14,afternoon,Nila,50,22.67,1133.6,30.06,7.58,6.1,0.322,0.245,40.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009438,2026-01-21 14:30,P04,17,14.5,afternoon,Nila,50,22.67,1133.6,30.14,7.52,5.51,0.334,0.256,40.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009439,2026-01-21 15:00,P04,17,15,afternoon,Nila,50,22.67,1133.6,29.87,,5.79,0.297,0.232,45.5,0,OFF,OFF,0,0,0,SENSOR_MISSING,0,0,TRAIN
AQUA-009440,2026-01-21 15:30,P04,17,15.5,afternoon,Nila,50,22.67,1133.6,30.12,7.48,5.86,0.317,0.237,44.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009441,2026-01-21 16:00,P04,17,16,afternoon,Nila,50,22.67,1133.6,29.93,7.51,5.86,0.323,0.238,46.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009442,2026-01-21 16:30,P04,17,16.5,afternoon,Nila,50,22.67,1133.6,30.1,7.54,5.67,0.344,0.251,47.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009443,2026-01-21 17:00,P04,17,17,afternoon,Nila,50,22.67,1133.6,29.33,7.46,5.77,0.324,0.256,54.6,11.01,OFF,OFF,0,4.13,0,OK,0,0,TRAIN
AQUA-009444,2026-01-21 17:30,P04,17,17.5,afternoon,Nila,50,22.67,1133.6,29.33,7.45,5.37,0.33,0.241,51.9,0,OFF,OFF,0,5.22,0,OK,0,0,TRAIN
AQUA-009445,2026-01-21 18:00,P04,17,18,night,Nila,50,22.67,1133.6,29.07,7.47,5.56,0.333,0.257,47.8,0,OFF,OFF,0,3.95,0,OK,0,0,TRAIN
AQUA-009446,2026-01-21 18:30,P04,17,18.5,night,Nila,50,22.67,1133.6,29.27,7.42,5.6,0.314,0.251,45.4,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009447,2026-01-21 19:00,P04,17,19,night,Nila,50,22.67,1133.6,29.16,7.35,5.62,0.301,0.222,48.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009448,2026-01-21 19:30,P04,17,19.5,night,Nila,50,22.67,1133.6,29.32,7.39,5.08,0.353,0.243,44,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009449,2026-01-21 20:00,P04,17,20,night,Nila,50,22.67,1133.6,28.68,7.44,5.14,0.309,0.226,49.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009450,2026-01-21 20:30,P04,17,20.5,night,Nila,50,22.67,1133.6,28.66,7.32,4.94,0.33,0.243,48.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009451,2026-01-21 21:00,P04,17,21,night,Nila,50,22.67,1133.6,28.4,7.44,4.86,0.306,0.249,43.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009452,2026-01-21 21:30,P04,17,21.5,night,Nila,50,22.67,1133.6,28.24,7.31,4.91,0.308,0.234,46.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009453,2026-01-21 22:00,P04,17,22,night,Nila,50,22.67,1133.6,28.01,7.36,5.07,0.325,0.24,39.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009454,2026-01-21 22:30,P04,17,22.5,night,Nila,50,22.67,1133.6,27.72,7.23,5.18,0.325,0.234,43.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009455,2026-01-21 23:00,P04,17,23,night,Nila,50,22.67,1133.6,27.79,7.22,5.02,0.309,0.241,43.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009456,2026-01-21 23:30,P04,17,23.5,night,Nila,50,22.67,1133.6,27.36,7.18,5.27,0.327,0.255,43,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009457,2026-01-22 00:00,P04,18,0,dawn,Nila,50,22.86,1143.2,27.28,7.22,5.05,0.322,0.242,43.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009458,2026-01-22 00:30,P04,18,0.5,dawn,Nila,50,22.86,1143.2,27.24,7.26,4.23,0.324,0.261,43.6,0,ON,OFF,1,0,0,OK,0,0,TRAIN
AQUA-009459,2026-01-22 01:00,P04,18,1,dawn,Nila,50,22.86,1143.2,27.14,7.22,4.62,0.296,0.249,43,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009460,2026-01-22 01:30,P04,18,1.5,dawn,Nila,50,22.86,1143.2,26.97,7.17,4.74,0.317,0.242,38.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009461,2026-01-22 02:00,P04,18,2,dawn,Nila,50,22.86,1143.2,26.68,7.19,4.84,0.297,0.245,44.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009462,2026-01-22 02:30,P04,18,2.5,dawn,Nila,50,22.86,1143.2,26.84,7.23,4.53,0.309,0.236,45.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009463,2026-01-22 03:00,P04,18,3,dawn,Nila,50,22.86,1143.2,26.71,7.15,4.61,0.289,0.228,46,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009464,2026-01-22 03:30,P04,18,3.5,dawn,Nila,50,22.86,1143.2,26.74,7.21,4.75,0.327,0.229,47.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009465,2026-01-22 04:00,P04,18,4,dawn,Nila,50,22.86,1143.2,26.72,7.19,4.44,0.302,0.228,44.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009466,2026-01-22 04:30,P04,18,4.5,dawn,Nila,50,22.86,1143.2,27.07,7.19,4.67,0.29,0.232,43.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009467,2026-01-22 05:00,P04,18,5,dawn,Nila,50,22.86,1143.2,27.09,7.16,4.74,0.28,0.216,40.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009468,2026-01-22 05:30,P04,18,5.5,dawn,Nila,50,22.86,1143.2,27.23,7.18,4.85,0.315,0.231,48.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009469,2026-01-22 06:00,P04,18,6,morning,Nila,50,22.86,1143.2,27.13,7.18,4.58,0.318,0.231,39.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009470,2026-01-22 06:30,P04,18,6.5,morning,Nila,50,22.86,1143.2,27.66,7.21,5,0.325,0.252,44.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009471,2026-01-22 07:00,P04,18,7,morning,Nila,50,22.86,1143.2,27.72,7.37,4.46,0.3,0.232,47.4,14,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009472,2026-01-22 07:30,P04,18,7.5,morning,Nila,50,22.86,1143.2,27.88,7.27,4.77,0.309,0.221,47.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009473,2026-01-22 08:00,P04,18,8,morning,Nila,50,22.86,1143.2,28.09,7.27,4.59,0.31,0.24,44,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009474,2026-01-22 08:30,P04,18,8.5,morning,Nila,50,22.86,1143.2,28.11,7.36,4.73,0.295,0.232,51,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009475,2026-01-22 09:00,P04,18,9,morning,Nila,50,22.86,1143.2,28.27,7.32,5.12,0.273,0.237,50.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009476,2026-01-22 09:30,P04,18,9.5,morning,Nila,50,22.86,1143.2,28.53,7.37,5.2,0.287,0.225,47.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009477,2026-01-22 10:00,P04,18,10,morning,Nila,50,22.86,1143.2,28.97,7.39,4.97,0.285,0.244,40.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009478,2026-01-22 10:30,P04,18,10.5,morning,Nila,50,22.86,1143.2,29.1,7.44,5.07,0.3,0.241,42.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009479,2026-01-22 11:00,P04,18,11,morning,Nila,50,22.86,1143.2,29.29,7.45,5.28,0.314,0.234,45.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009480,2026-01-22 11:30,P04,18,11.5,morning,Nila,50,22.86,1143.2,29.52,7.45,5.54,0.317,0.232,43.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009481,2026-01-22 12:00,P04,18,12,afternoon,Nila,50,22.86,1143.2,29.39,7.44,5.5,0.328,0.227,42,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009482,2026-01-22 12:30,P04,18,12.5,afternoon,Nila,50,22.86,1143.2,29.7,7.44,5.56,0.301,0.23,46,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009483,2026-01-22 13:00,P04,18,13,afternoon,Nila,50,22.86,1143.2,29.82,7.48,5.63,0.309,0.241,44.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009484,2026-01-22 13:30,P04,18,13.5,afternoon,Nila,50,22.86,1143.2,29.71,7.49,5.63,0.313,0.227,44.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009485,2026-01-22 14:00,P04,18,14,afternoon,Nila,50,22.86,1143.2,30.07,7.5,5.72,0.269,0.235,41.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009486,2026-01-22 14:30,P04,18,14.5,afternoon,Nila,50,22.86,1143.2,30.03,7.51,6,0.282,0.234,46.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009487,2026-01-22 15:00,P04,18,15,afternoon,Nila,50,22.86,1143.2,30.16,7.57,5.81,0.271,0.231,47.4,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009488,2026-01-22 15:30,P04,18,15.5,afternoon,Nila,50,22.86,1143.2,30.03,7.61,5.92,0.314,0.234,44.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009489,2026-01-22 16:00,P04,18,16,afternoon,Nila,50,22.86,1143.2,30.13,7.54,5.82,0.265,0.225,42.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009490,2026-01-22 16:30,P04,18,16.5,afternoon,Nila,50,22.86,1143.2,29.85,7.57,5.77,0.277,0.234,44.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009491,2026-01-22 17:00,P04,18,17,afternoon,Nila,50,22.86,1143.2,29.77,7.45,5.85,0.305,0.24,48.8,10.81,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009492,2026-01-22 17:30,P04,18,17.5,afternoon,Nila,50,22.86,1143.2,29.94,7.48,5.69,0.273,0.244,46.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009493,2026-01-22 18:00,P04,18,18,night,Nila,50,22.86,1143.2,29.57,7.49,5.66,0.295,0.235,44.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009494,2026-01-22 18:30,P04,18,18.5,night,Nila,50,22.86,1143.2,29.22,7.48,5.64,0.298,0.238,48.4,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009495,2026-01-22 19:00,P04,18,19,night,Nila,50,22.86,1143.2,28.93,7.46,5.6,0.284,0.244,48,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009496,2026-01-22 19:30,P04,18,19.5,night,Nila,50,22.86,1143.2,28.98,7.44,5.27,0.293,0.235,47.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009497,2026-01-22 20:00,P04,18,20,night,Nila,50,22.86,1143.2,28.95,7.39,5.28,0.291,0.242,40.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009498,2026-01-22 20:30,P04,18,20.5,night,Nila,50,22.86,1143.2,28.6,7.4,5.11,0.313,0.243,48.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009499,2026-01-22 21:00,P04,18,21,night,Nila,50,22.86,1143.2,28.5,7.34,5.13,0.318,0.235,44.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009500,2026-01-22 21:30,P04,18,21.5,night,Nila,50,22.86,1143.2,28.15,7.35,4.93,0.288,0.252,41.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009501,2026-01-22 22:00,P04,18,22,night,Nila,50,22.86,1143.2,27.91,7.24,5.26,0.306,0.248,46.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009502,2026-01-22 22:30,P04,18,22.5,night,Nila,50,22.86,1143.2,27.7,7.25,5.39,0.326,0.244,43.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009503,2026-01-22 23:00,P04,18,23,night,Nila,50,22.86,1143.2,27.55,7.24,5.62,0.311,0.244,46.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009504,2026-01-22 23:30,P04,18,23.5,night,Nila,50,22.86,1143.2,27.5,7.09,5.27,0.333,0.233,42.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009505,2026-01-23 00:00,P04,19,0,dawn,Nila,50,23.06,1152.9,27.01,7.27,4.43,0.321,0.236,42.7,0,ON,OFF,1,0,0,OK,0,0,TRAIN
AQUA-009506,2026-01-23 00:30,P04,19,0.5,dawn,Nila,50,23.06,1152.9,26.8,7.18,4.51,0.34,0.251,41.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009507,2026-01-23 01:00,P04,19,1,dawn,Nila,50,23.06,1152.9,26.95,7.16,4.62,0.322,0.235,41.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009508,2026-01-23 01:30,P04,19,1.5,dawn,Nila,50,23.06,1152.9,26.6,7.23,4.83,0.315,0.253,41.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009509,2026-01-23 02:00,P04,19,2,dawn,Nila,50,23.06,1152.9,26.84,7.13,4.95,0.306,0.249,47.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009510,2026-01-23 02:30,P04,19,2.5,dawn,Nila,50,23.06,1152.9,26.5,7.14,4.74,0.304,0.252,46,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009511,2026-01-23 03:00,P04,19,3,dawn,Nila,50,23.06,1152.9,26.44,7.18,4.68,0.301,0.232,46,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009512,2026-01-23 03:30,P04,19,3.5,dawn,Nila,50,23.06,1152.9,26.73,7.18,4.58,0.288,0.248,42.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009513,2026-01-23 04:00,P04,19,4,dawn,Nila,50,23.06,1152.9,26.74,7.2,4.96,0.323,0.24,43.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009514,2026-01-23 04:30,P04,19,4.5,dawn,Nila,50,23.06,1152.9,26.46,7.17,4.54,0.309,0.248,45.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009515,2026-01-23 05:00,P04,19,5,dawn,Nila,50,23.06,1152.9,26.82,7.21,4.75,0.309,0.242,46.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009516,2026-01-23 05:30,P04,19,5.5,dawn,Nila,50,23.06,1152.9,27.08,7.16,4.98,0.272,0.248,45.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009517,2026-01-23 06:00,P04,19,6,morning,Nila,50,23.06,1152.9,26.99,7.24,4.67,0.317,0.232,45,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009518,2026-01-23 06:30,P04,19,6.5,morning,Nila,50,23.06,1152.9,27.55,7.19,4.84,0.288,0.258,46.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009519,2026-01-23 07:00,P04,19,7,morning,Nila,50,23.06,1152.9,27.43,7.27,4.68,0.274,0.25,47.6,13.46,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009520,2026-01-23 07:30,P04,19,7.5,morning,Nila,50,23.06,1152.9,27.76,7.28,4.7,0.268,0.233,44.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009521,2026-01-23 08:00,P04,19,8,morning,Nila,50,23.06,1152.9,27.86,7.26,4.51,0.291,0.26,49.7,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009522,2026-01-23 08:30,P04,19,8.5,morning,Nila,50,23.06,1152.9,27.99,7.26,5.23,0.264,0.264,47.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-009523,2026-01-23 09:00,P04,19,9,morning,Nila,50,23.06,1152.9,28.19,7.35,5.2,0.279,0.247,48.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009524,2026-01-23 09:30,P04,19,9.5,morning,Nila,50,23.06,1152.9,28.34,7.35,4.95,0.297,0.249,47,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009525,2026-01-23 10:00,P04,19,10,morning,Nila,50,23.06,1152.9,28.69,7.36,5.16,0.307,0.243,45.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009526,2026-01-23 10:30,P04,19,10.5,morning,Nila,50,23.06,1152.9,28.68,7.41,4.93,0.302,0.242,45.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009527,2026-01-23 11:00,P04,19,11,morning,Nila,50,23.06,1152.9,28.84,7.42,5.13,0.299,0.227,44.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-009528,2026-01-23 11:30,P04,19,11.5,morning,Nila,50,23.06,1152.9,29.21,7.45,5.16,0.297,0.234,47.7,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
